,Ticker,Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,CategoryName,SponsorId,SponsorName,IsManagedDistribution,Price,PriceChange,NAV,NAVPublished,Cusip,Name,LastUpdated,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
38,DSU,1.03,11.04,10.93,0.09873,14.08,19,Morningstar US CEF Senior Loans,15,BlackRock,TRUE,10.84,-0.01,10.73,2024-06-18T00:00:00,09255R202,BlackRock Debt Strategies,2024-06-19T00:00:00,XDSUX,Fixed Income - Taxable-Senior Loans,23.03,505.256,-0.174,Monthly,0.51123,0.09873,10,8.3763,,,2.47,,649.76,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,5.88,8.36,5.72,9.79,3.89,6.34,,,30.62,1441120,,,,,,,10.51534,-2.47988,0.91,0.25,0.07,2024-06-19T00:00:00,1998-03-27T00:00:00,3/27/1998,890956800,2024-06-14T00:00:00
39,BGR,-12.31,5.48,6.25,0.0657,24.31,8,Morningstar US CEF Sector Equity,15,BlackRock,TRUE,12.61,0.04,14.38,2024-06-18T00:00:00,09250U101,BlackRock Energy and Resources,2024-06-19T00:00:00,XBGRX,Equity-Sector Equity,0.02,346.333,,Monthly,0.17209,0.0657,25,,,,1.07,,394.946,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,20.82,18.52,10.35,10.5,9.73,9.61,,,22.54,753180,,,,,,,12.67163,-12.29748,-0.01,0.49,0.21,2024-06-19T00:00:00,2004-12-23T00:00:00,12/23/2004,1103760000,2024-06-14T00:00:00
40,CII,-6.89,5.64,6.05,0.0995,21.15,3,Morningstar US CEF Covered Call,15,BlackRock,TRUE,19.72,-0.02,21.18,2024-06-18T00:00:00,09256A109,BlackRock Enhanced Capital and Income,2024-06-19T00:00:00,XCIIX,Equity-Covered-Call Funds,0.04,870.577,,Monthly,0.02842,0.0995,20,,,,0.89,,935.429,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,7.55,6.46,13.24,12.92,9.02,4.41,,,16.57,741560,,,,,,,18.80527,-4.71828,-0.84,1.93,-0.12,2024-06-19T00:00:00,2004-04-27T00:00:00,4/27/2004,1083024000,2024-06-14T00:00:00
41,BDJ,-11.29,7.39,8.34,0.0562,19.19,3,Morningstar US CEF Covered Call,15,BlackRock,TRUE,8.09,0.07,9.12,2024-06-18T00:00:00,09251A104,BlackRock Enhanced Dividend Achievers,2024-06-19T00:00:00,XBDJX,Equity-Covered-Call Funds,0.27,1505.833,,Monthly,0.0953,0.0562,15,,,,0.86,,1697.552,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,5.18,2.7,9.61,9.6,8.44,11.1,,,11.92,5362230,,,,,,,7.91431,-10.1832,-0.6,-0.3,-0.48,2024-06-19T00:00:00,2005-08-26T00:00:00,8/26/2005,1125014400,2024-06-14T00:00:00
42,BOE,-13.19,6.23,7.18,0.063,15,3,Morningstar US CEF Covered Call,15,BlackRock,TRUE,10.53,0,12.13,2024-06-18T00:00:00,92501105,BlackRock Enhanced Glbl Div Trust,2024-06-19T00:00:00,XBOEX,Equity-Covered-Call Funds,0.02,647.867,,Monthly,0.07425,0.063,25,,,,0.91,,746.43,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,3.02,1.28,7.75,7.89,5.03,7.93,,,15.68,1540500,,,,,,,9.9821,-14.19532,1.37,1.45,1.87,2024-06-19T00:00:00,2005-05-26T00:00:00,5/26/2005,1117065600,2024-06-14T00:00:00
43,EGF,-8.18,4.85,5.28,0.041,1.63,15,Morningstar US CEF Investment Grade,15,BlackRock,TRUE,9.32,0.05,10.15,2024-06-18T00:00:00,09255K108,BlackRock Enhanced Government,2024-06-19T00:00:00,XEGFX,Fixed Income - Taxable-Investment Grade,0.01,34.842,-0.111,Monthly,0.18285,0.041,20,4.1984,,,1.57,,37.949,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,-3.84,-5.27,-1.84,-2.38,-0.81,-1.94,,,0.42,50470,,,91.6377,,,,9.57824,-5.31569,-1.42,-1.09,-1.19,2024-06-19T00:00:00,2005-10-31T00:00:00,10/31/2005,1130716800,2024-06-14T00:00:00
44,BGY,-13.04,6.45,7.41,0.0338,12.53,3,Morningstar US CEF Covered Call,15,BlackRock,TRUE,5.47,0.02,6.29,2024-06-18T00:00:00,92524107,BlackRock Enhanced Intl Div Trust,2024-06-19T00:00:00,XBGYX,Equity-Covered-Call Funds,0.36,548.487,,Monthly,0.01227,0.0338,20,,,,1.1,,630.71,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,3.61,1.8,8.16,8.25,5.42,7.32,,,11.03,2175540,,,,,,,5.26779,-13.45481,0.51,0.83,0.69,2024-06-19T00:00:00,2007-05-25T00:00:00,5/25/2007,1180051200,2024-06-14T00:00:00
45,ECAT,-7.74,18.88,20.47,0.29693,16.45,25,Morningstar US CEF Global Allocation,15,BlackRock,TRUE,17.41,0.04,18.87,2024-06-18T00:00:00,09262F100,BlackRock ESG Capital Allocation Term,2024-06-19T00:00:00,ECAT,Hybrid-Global Allocation,0.18,1773.959,,Monthly,0.16145,0.29693,20,5.3994,,,1.32,,1926.229,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,,,,7.49,14.74,,,27.92,2755420,,,,,,,16.05206,-10.59222,1.41,0.58,0.88,2024-06-19T00:00:00,2021-09-27T00:00:00,9/27/2021,1632700800,2024-06-14T00:00:00
46,FRA,-0.77,11.38,11.47,0.12384,14.18,19,Morningstar US CEF Senior Loans,15,BlackRock,TRUE,12.96,-0.06,13.06,2024-06-18T00:00:00,09255X100,BlackRock Floating Rate Inc Strategies,2024-06-19T00:00:00,XFRAX,Fixed Income - Taxable-Senior Loans,23.93,456.609,-0.184,Monthly,0.63382,0.12384,20,8.6387,,,2.88,,604.886,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,6.36,9.41,5.75,8.85,4.17,8.24,,,25.22,1433810,,,,,,,12.55326,-4.76033,1.39,0.18,0.84,2024-06-19T00:00:00,2003-10-31T00:00:00,10/31/2003,1067558400,2024-06-14T00:00:00
47,BGT,1.73,11.35,11.15,0.12028,14.51,19,Morningstar US CEF Senior Loans,15,BlackRock,TRUE,12.94,0.05,12.72,2024-06-18T00:00:00,91941104,Blackrock Floating Rate Income,2024-06-19T00:00:00,XBGTX,Fixed Income - Taxable-Senior Loans,0.38,288.764,-0.154,Monthly,0.6252,0.12028,20,8.6602,,,3.03,,284.944,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,6.45,10.17,5.8,9.75,4.22,10.09,,,31.33,974490,,,,,,,12.33266,-3.76404,1.31,0.08,0.67,2024-06-19T00:00:00,2004-08-30T00:00:00,8/30/2004,1093824000,2024-06-14T00:00:00
48,BME,-9.62,5.82,6.44,0.213,11.41,8,Morningstar US CEF Sector Equity,15,BlackRock,TRUE,39.66,-0.16,43.88,2024-06-18T00:00:00,09250W107,BlackRock Health Sciences,2024-06-19T00:00:00,XBMEX,Equity-Sector Equity,0.01,553.018,,Monthly,0.05965,0.213,25,,,,1.06,,611.922,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,3.57,-0.07,10.11,8.19,5.81,1.19,,,6.5,349560,,,,,,,39.93628,-5.9744,-1.93,-1.99,-1.42,2024-06-19T00:00:00,2005-03-28T00:00:00,3/28/2005,1111968000,2024-06-14T00:00:00
49,BMEZ,-13.43,12.37,14.29,0.17887,1.9,8,Morningstar US CEF Sector Equity,15,BlackRock,TRUE,15.02,-0.05,17.35,2024-06-18T00:00:00,9.26E+108,BlackRock Health Sciences Term Trust,2024-06-19T00:00:00,XBMZX,Equity-Sector Equity,0.68,1599.844,,Monthly,-0.03537,0.17887,20,,,,1.32,,1860.615,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,-8.74,-10.87,,,0.07,7.32,,,5.63,3804030,,,,,,,15.16155,-14.68592,0.75,0.45,0.5,2024-06-19T00:00:00,2020-01-29T00:00:00,1/29/2020,1580256000,2024-06-14T00:00:00
50,BKT,-2.96,8.69,8.95,0.0882,0.1,15,Morningstar US CEF Investment Grade,15,BlackRock,TRUE,11.82,0.05,12.18,2024-06-18T00:00:00,09247F209,BlackRock Income,2024-06-19T00:00:00,XBKTX,Fixed Income - Taxable-Investment Grade,29.96,251.857,-0.055,Monthly,0.14382,0.0882,10,,,,3.23,,370.548,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,35.75,-7.92,-2.02,-0.81,-2.67,0.06,,,3.46,630350,,,85.15,,,5.7,11.73453,-4.14334,1,0.86,0.55,2024-06-19T00:00:00,1988-08-01T00:00:00,8/1/1988,586396800,2024-06-14T00:00:00
51,BIGZ,-15.29,12.44,14.69,0.08887,4.33,10,Morningstar US CEF US Equity,15,BlackRock,TRUE,7.26,0.01,8.57,2024-06-18T00:00:00,09260Q108,BlackRock Innovat and Growth Term Trust,2024-06-19T00:00:00,XBIGX,Equity-U.S. Equity,1.05,1629.281,,Monthly,-0.05281,0.08887,20,,,,1.44,,1943.774,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,-16.46,-21.04,,,-2.04,4.8,,,8.51,8182960,,,,,,,7.46748,-15.72077,0.23,-0.07,-0.05,2024-06-19T00:00:00,2021-03-26T00:00:00,3/26/2021,1616716800,2024-06-14T00:00:00
52,BKN,-8.07,5.26,5.72,0.057,2.25,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,11.96,0.04,13.01,2024-06-18T00:00:00,09247D105,BlackRock Invest Qual Muni,2024-06-19T00:00:00,XBKNX,Fixed Income - Municipal-Municipal,31.45,205.782,0.112,Monthly,0.22096,0.057,15,4.8964,,,3.4,,326.546,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.35,-10.91,-0.02,0.27,-2.93,0.92,,,8.57,532280,5.53,,97.3237,,11.72,,11.48613,-10.38114,0.72,-1.51,-0.18,2024-06-19T00:00:00,1993-02-26T00:00:00,2/26/1993,730684800,2024-06-14T00:00:00
53,BLW,-0.86,9.3,9.38,0.1079,13.33,16,Morningstar US CEF Limited Duration,15,BlackRock,TRUE,13.8,0.03,13.92,2024-06-18T00:00:00,09249W101,BlackRock Limited Duration Income,2024-06-19T00:00:00,XBLWX,Fixed Income - Taxable-Limited Duration,35.72,492.815,-0.133,Monthly,0.57579,0.1079,20,7.3427,,,3.64,,773.336,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,1.59,1.28,4.29,6.93,2.75,2.35,,,19.76,841450,,,96.8545,,6.7,,13.41246,-2.82794,1.02,0.66,0.3,2024-06-19T00:00:00,2003-07-28T00:00:00,7/28/2003,1059350400,2024-06-14T00:00:00
54,BTA,-4.13,4.9,5.11,0.0435,7.02,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,10.22,0,10.66,2024-06-18T00:00:00,09250B103,BlackRock Long-Term Muni Advantage,2024-06-19T00:00:00,XBTAX,Fixed Income - Municipal-Municipal,36.37,137.356,0.042,Monthly,0.20104,0.0435,15,4.9864,,,3.49,,225.164,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-3.41,-4.07,1.02,1.64,-0.21,0.07,,,10.9,342750,12.11,,95.1148,,12.81,,9.79381,-3.84336,-0.15,0.03,-0.61,2024-06-19T00:00:00,2006-02-23T00:00:00,2/23/2006,1140652800,2024-06-14T00:00:00
55,BIT,0.83,10.3,10.22,0.1237,10.97,17,Morningstar US CEF Multi-Sector,15,BlackRock,TRUE,14.53,-0.01,14.41,2024-06-18T00:00:00,09258A107,BlackRock Multi-Sector Income Trust,2024-06-19T00:00:00,XBITX,Fixed Income - Taxable-Multi-Sector,34.3,549.539,-0.508,Monthly,0.47311,0.1237,20,6.241,,,4.29,,829.577,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,1.37,1.42,4.41,7.31,2.08,2.5,,,14.04,946430,7.97,,95.217,,,,14.93896,3.66141,-1.26,-1.96,-2.1,2024-06-19T00:00:00,2013-02-25T00:00:00,2/25/2013,1361750400,2024-06-14T00:00:00
56,BYM,-8.46,4.98,5.44,0.0525,2.93,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,11.58,0.1,12.65,2024-06-18T00:00:00,92479104,BlackRock Muni Inc Qty Trust,2024-06-19T00:00:00,XBYMX,Fixed Income - Municipal-Municipal,32.75,299.961,0.046,Monthly,0.22472,0.0525,15,4.9782,,,3.15,,487.264,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4,-6.92,0,0.44,-2.72,0.33,,,6.43,704950,6.86,,99.5296,,10.93,,10.92235,-12.08569,1.98,1.98,1.87,2024-06-19T00:00:00,2002-10-31T00:00:00,10/31/2002,1036022400,2024-06-14T00:00:00
57,MUA,-1.68,5.6,5.7,0.0555,6.67,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,11.69,0.06,11.89,2024-06-18T00:00:00,09254J102,BlackRock Muniassets,2024-06-19T00:00:00,XMUAX,Fixed Income - Municipal-Municipal,28.19,449.433,-0.004,Monthly,0.23673,0.0555,15,5.0409,,,2.57,,636.559,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.42,-6.68,0.58,-1.29,0.94,6.03,,,13.92,967100,18.42,,90.7249,,12.87,,10.37871,-7.28717,1.53,1.65,1.43,2024-06-19T00:00:00,1993-06-25T00:00:00,6/25/1993,740966400,2024-06-14T00:00:00
58,BTT,-13.24,2.35,2.71,0.0464,2.84,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,20.57,0.04,23.71,2024-06-18T00:00:00,09257P105,BlackRock Municipal 2030 Target Term,2024-06-19T00:00:00,XBTTX,Fixed Income - Municipal-Municipal,33.95,1384.076,0.148,Monthly,0.28062,0.0464,25,4.6597,,,2.52,,2415.502,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,-2.02,-4.7,1.25,0.87,-2.09,-0.49,,,1.6,1596280,10.82,,100.5653,,6.13,,20.56443,-12.32145,-0.94,-0.79,-0.9,2024-06-19T00:00:00,2012-08-29T00:00:00,8/29/2012,1346198400,2024-06-14T00:00:00
59,BFK,-11.48,5.26,5.94,0.05,2.5,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,10.1,0.01,11.41,2024-06-18T00:00:00,09248F109,BlackRock Municipal Income,2024-06-19T00:00:00,XBFKX,Fixed Income - Municipal-Municipal,34.26,442.934,0.067,Monthly,0.20096,0.05,15,5.1029,,,3.39,,761.174,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.72,-8.88,-0.42,-2.22,-1.48,1.17,,,7.14,1218630,10.61,,101.2769,,11.59,,9.85451,-13.00529,0.8,-0.38,0.01,2024-06-19T00:00:00,2001-07-27T00:00:00,7/27/2001,996192000,2024-06-14T00:00:00
60,MUI,-6.21,5,5.33,0.055,3.05,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,12.39,0.04,13.21,2024-06-18T00:00:00,09253X102,BlackRock Municipal Income Fund Inc,2024-06-19T00:00:00,XMUIX,Fixed Income - Municipal-Municipal,39.19,891.983,0.091,Monthly,0.21835,0.055,15,4.7837,,,3.45,,1563.925,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.45,-4.33,-0.01,1.41,-3.1,5.51,,,12.06,1936250,6.99,,102.2805,,11.16,8.11,11.37038,-12.3449,2.3,1.34,1.78,2024-06-19T00:00:00,2003-08-01T00:00:00,8/1/2003,1059696000,2024-06-14T00:00:00
61,BLE,-11.91,5.14,5.84,0.052,4.33,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,10.685,0.02,12.13,2024-06-18T00:00:00,09249N101,BlackRock Municipal Income II,2024-06-19T00:00:00,XBLEX,Fixed Income - Municipal-Municipal,30.25,509.964,0.062,Monthly,0.20499,0.052,15,4.9017,,,3.43,,830.038,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.73,-7.66,0.08,-1.39,-2.29,0.07,,,8.44,1106620,9.55,,100.3721,,12,,10.28332,-13.26505,0.86,-0.19,0.16,2024-06-19T00:00:00,2002-07-30T00:00:00,7/30/2002,1027987200,2024-06-14T00:00:00
62,MHD,-11.55,4.64,5.24,0.0525,3.32,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,12.02,0.06,13.59,2024-06-18T00:00:00,09253N104,BlackRock Muniholdings,2024-06-19T00:00:00,XMHDX,Fixed Income - Municipal-Municipal,30.92,626.742,0.004,Monthly,0.22912,0.0525,15,4.8255,,,3.24,,1025.812,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.69,-6.89,-0.45,-2.27,-2.46,0.61,,,7.34,1266000,7.73,,99.8898,,11.88,,11.49139,-13.68624,1.57,1.13,1.33,2024-06-19T00:00:00,1997-05-02T00:00:00,5/2/1997,862531200,2024-06-14T00:00:00
63,MUC,-11.76,4.63,5.24,0.0485,2.85,22,Morningstar US CEF Municipal-CA,15,BlackRock,FALSE,11.1,0.04,12.58,2024-06-18T00:00:00,09254L107,BlackRock MuniHoldings CA Qty,2024-06-19T00:00:00,XMUCX,Fixed Income - Municipal-Municipal - CA,36.25,1045.442,0.071,Monthly,0.20662,0.0485,15,4.5992,,,2.87,,1858.419,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.47,-7.87,-0.49,-0.14,-3.03,-1.45,,,6.68,2749060,1.72,,102.7089,,12.56,,10.64778,-14.00292,1.65,1.68,1.8,2024-06-19T00:00:00,1998-02-27T00:00:00,2/27/1998,888537600,2024-06-14T00:00:00
64,MUJ,-12.96,4.6,5.29,0.05,3.33,24,Morningstar US CEF Municipal-Single State,15,BlackRock,FALSE,11.35,0.02,13.04,2024-06-18T00:00:00,09254X101,BlackRock MuniHoldings NJ Qty,2024-06-19T00:00:00,XMUJX,Fixed Income - Municipal-Municipal - Single-State,38.58,603.651,0.085,Monthly,0.21647,0.05,15,4.7647,,,3.17,,1129.198,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.24,-6.38,0.17,0.38,-2.72,-0.47,,,4.27,1120050,21,,98.8009,,10.12,,11.07748,-13.92704,0.82,-0.22,0.12,2024-06-19T00:00:00,1998-03-11T00:00:00,3/11/1998,889574400,2024-06-14T00:00:00
65,MHN,-11.17,4.32,4.86,0.0435,2.83,23,Morningstar US CEF Municipal-NY,15,BlackRock,FALSE,10.74,0.02,12.09,2024-06-18T00:00:00,09255C106,BlackRock MuniHoldings NY Qty,2024-06-19T00:00:00,XMHNX,Fixed Income - Municipal-Municipal - NY,40.18,324.795,0.064,Monthly,0.1847,0.0435,15,4.7508,,,3.43,,611.207,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.4,-5.78,-0.63,-0.09,-3.36,2.57,,,9.3,592770,8.98,,101.6326,,12.4,,10.20163,-13.92577,1.59,0.62,1.14,2024-06-19T00:00:00,1997-09-19T00:00:00,9/19/1997,874627200,2024-06-14T00:00:00
66,MUE,-12.76,4.66,5.34,0.045,4.43,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,10.12,0.06,11.6,2024-06-18T00:00:00,09254C107,BlackRock MuniHoldings Qty II,2024-06-19T00:00:00,XMUEX,Fixed Income - Municipal-Municipal,30.5,221.811,0.037,Monthly,0.1892,0.045,15,4.7176,,,3.29,,365.846,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.6,-6.62,0.13,-0.03,-2.11,0.14,,,7.16,691980,7.98,,100.7067,,9.52,,9.70423,-14.33518,1.39,1.06,1.48,2024-06-19T00:00:00,1999-02-26T00:00:00,2/26/1999,919987200,2024-06-14T00:00:00
67,MVF,-10.83,4.48,5.03,0.03,4.77,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,7.16,0.02,8.03,2024-06-18T00:00:00,09253R105,BlackRock Munivest,2024-06-19T00:00:00,XMVFX,Fixed Income - Municipal-Municipal,31.19,454.276,0.008,Monthly,0.13477,0.03,10,4.7844,,,3.06,,740.452,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.16,-5.78,0.05,-1.03,-2.6,-0.28,,,9.65,1452490,10.31,,99.3141,,,,6.76095,-13.5182,1.84,1.15,1.63,2024-06-19T00:00:00,1988-09-23T00:00:00,9/23/1988,590976000,2024-06-14T00:00:00
68,MVT,-12.58,4.89,5.59,0.0505,4.28,21,Morningstar US CEF Municipal,16,BlackRock Advisors LLC,FALSE,10.84,0.03,12.4,2024-06-18T00:00:00,09253T101,BlackRock Munivest II,2024-06-19T00:00:00,XMVTX,Fixed Income - Municipal-Municipal,29.71,226.138,0.036,Monthly,0.20508,0.0505,15,4.8495,,,3.4,,368.004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.35,-8.08,-0.09,-1.63,-2.31,0.48,,,7.97,496410,7.98,,101.4681,,13.24,,10.41208,-14.09961,1.2,0.55,0.92,2024-06-19T00:00:00,1993-03-29T00:00:00,3/29/1993,733363200,2024-06-14T00:00:00
69,MYD,-10.79,5.19,5.82,0.0525,4.03,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,10.83,0.02,12.14,2024-06-18T00:00:00,09253W104,BlackRock Muniyield,2024-06-19T00:00:00,XMYDX,Fixed Income - Municipal-Municipal,35.27,495.294,-0.008,Monthly,0.22914,0.0525,15,4.8858,,,2.75,,857.671,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.19,-6.65,0.01,-1.31,-2.75,0.65,,,9.7,1667760,9.99,,100.1409,,12.3,,10.38651,-12.67129,0.86,-0.6,0.11,2024-06-19T00:00:00,1991-11-29T00:00:00,11/29/1991,691372800,2024-06-14T00:00:00
70,MIY,-12.56,4.27,4.89,0.0465,3.77,24,Morningstar US CEF Municipal-Single State,15,BlackRock,FALSE,11.42,0.03,13.06,2024-06-18T00:00:00,09254V105,BlackRock MuniYield MI Quality,2024-06-19T00:00:00,XMIYX,Fixed Income - Municipal-Municipal - Single-State,37.97,330.777,0.072,Monthly,0.2018,0.0465,15,4.7813,,,3.27,,609.839,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.27,-6.43,0,0.32,-3.16,-0.63,,,6.71,605940,11.5,,101.6406,,11.22,,10.97754,-14.07249,1.06,0.01,0.6,2024-06-19T00:00:00,1992-10-30T00:00:00,10/30/1992,720403200,2024-06-14T00:00:00
71,MYN,-11.35,4.53,5.1,0.0442,3.21,23,Morningstar US CEF Municipal-NY,15,BlackRock,FALSE,10.39,-0.07,11.72,2024-06-18T00:00:00,9.26E+105,BlackRock MuniYield NY Quality,2024-06-19T00:00:00,XMYNX,Fixed Income - Municipal-Municipal - NY,36.71,398.074,0.069,Monthly,0.18207,0.0442,15,4.7246,,,3.07,,709.471,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.09,-5.5,-0.46,0.25,-3.35,1.76,,,10.26,871620,8.55,,101.1171,,11.87,,9.94197,-13.35577,0.97,-0.59,0.32,2024-06-19T00:00:00,1992-02-28T00:00:00,2/28/1992,699235200,2024-06-14T00:00:00
72,MPA,-3.37,6.06,6.28,0.066,2.2,24,Morningstar US CEF Municipal-Single State,15,BlackRock,FALSE,12.62,0.03,13.06,2024-06-18T00:00:00,09255G107,BlackRock MuniYield PA Quality,2024-06-19T00:00:00,XMPAX,Fixed Income - Municipal-Municipal - Single-State,34.72,163.424,0.039,Monthly,0.1869,0.066,15,4.6742,,,3.02,,259.065,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.3,-4.42,-0.52,1.19,-2.51,4.23,,,7.34,247930,7,,98.4483,,10.54,,11.50035,-10.30401,2.63,1.85,1.99,2024-06-19T00:00:00,1992-10-30T00:00:00,10/30/1992,720403200,2024-06-14T00:00:00
73,MYI,-11.03,5.32,5.98,0.0555,3.91,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,11.13,0.03,12.51,2024-06-18T00:00:00,9.25E+106,BlackRock MuniYield Qty III,2024-06-19T00:00:00,XMYIX,Fixed Income - Municipal-Municipal,37.03,739.781,0.04,Monthly,0.22457,0.0555,15,4.9893,,,3.15,,1320.406,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.44,-4.86,0.44,0.87,-3.02,-3.76,,,6.4,2348100,5.4,,100.3119,,,,10.84565,-11.81873,0.4,-1.07,-0.98,2024-06-19T00:00:00,1992-04-13T00:00:00,4/13/1992,703123200,2024-06-14T00:00:00
74,MQY,-6.9,5.28,5.67,0.058,3.82,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,12.28,0.05,13.19,2024-06-18T00:00:00,09254F100,BlackRock Muniyield Quality,2024-06-19T00:00:00,XMQYX,Fixed Income - Municipal-Municipal,35.33,882.117,0.06,Monthly,0.24894,0.058,15,4.9227,,,2.85,,1465.172,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.86,-5.79,0.23,1.02,-2.7,0.21,,,11.03,1934410,8.66,,99.4989,,11.15,,11.62586,-10.24613,1.2,0.95,1.08,2024-06-19T00:00:00,1992-06-26T00:00:00,6/26/1992,709516800,2024-06-14T00:00:00
75,MQT,-11.61,5.06,5.72,0.049,3.02,21,Morningstar US CEF Municipal,15,BlackRock,FALSE,10.28,0.07,11.63,2024-06-18T00:00:00,09254G108,BlackRock Muniyield Quality II,2024-06-19T00:00:00,XMQTX,Fixed Income - Municipal-Municipal,32.99,227.75,0.055,Monthly,0.20472,0.049,15,4.9493,,,3.14,,384.483,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.9,-7.48,0.13,0.06,-2.6,-1.74,,,5.38,561090,5.28,,101.8234,,11.36,,9.9438,-13.07454,0.99,1.04,0.42,2024-06-19T00:00:00,1992-08-28T00:00:00,8/28/1992,714960000,2024-06-14T00:00:00
76,BNY,-11.19,4.28,4.82,0.043,3.17,23,Morningstar US CEF Municipal-NY,15,BlackRock,FALSE,10.71,-0.01,12.06,2024-06-18T00:00:00,09248L106,BlackRock NY Municipal Income,2024-06-19T00:00:00,XBNYX,Fixed Income - Municipal-Municipal - NY,38.3,258.294,0.105,Monthly,0.18154,0.043,15,4.6985,,,3.4,,471.366,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.44,-6.54,-0.76,-0.56,-3.55,2.06,,,10.96,468520,11.61,,100.7926,,13.12,,10.14545,-13.83326,1.39,0.13,0.83,2024-06-19T00:00:00,2001-07-27T00:00:00,7/27/2001,996192000,2024-06-14T00:00:00
