,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
40,BOE,-0.1392,6.53,7.59,0.063,8.15,3,Morningstar US CEF Covered Call,16,BlackRock,True,9.96,-0.04,11.57,2023-08-04T00:00:00,092501105,BlackRock Enhanced Glbl Div Trust,2023-08-04,XBOEX,Equity-Covered-Call Funds,0.0,624.889,,Monthly,0.06143,0.063,25.0,,,,0.89,,725.9,True,True,False,False,True,False,,9.0,9.03,5.73,5.64,11.87,11.8,,,7.23,1647780,,,,,,,9.82368,-12.30209,-1.45,-1.19,-1.16,2023-08-04T00:00:00,2005-05-26T00:00:00,5/26/2005,1117065600,2023-07-13T00:00:00
41,EGF,-0.0557,4.8,5.09,0.040999999999999995,-3.44,15,Morningstar US CEF Investment Grade,16,BlackRock,False,9.67,-0.18,10.24,2023-08-04T00:00:00,09255K108,BlackRock Enhanced Government,2023-08-04,XEGFX,Fixed Income - Taxable-Investment Grade,31.09,38.053,-0.111,Monthly,0.11655,0.040999999999999995,20.0,3.7309,,,1.74,,58.475,True,False,False,False,False,False,,-4.86,-5.24,-1.6099999999999999,-1.33,1.99,5.76,,,-1.97,43890,,,94.0702,,,,9.88241,-5.50013,-0.04,-0.41000000000000003,-0.15,2023-08-04T00:00:00,2005-10-31T00:00:00,10/31/2005,1130716800,2023-07-13T00:00:00
42,BGY,-0.1326,6.64,7.65,0.0338,14.02,3,Morningstar US CEF Covered Call,16,BlackRock,True,5.3,-0.02,6.11,2023-08-04T00:00:00,092524107,BlackRock Enhanced Intl Div Trust,2023-08-04,XBGYX,Equity-Covered-Call Funds,0.36,544.552,,Monthly,0.02019,0.0338,20.0,,,,1.03,,627.776,True,True,False,False,True,False,,7.68,7.8100000000000005,5.76,6.35,12.33,14.83,,,13.42,2949340,,,,,,,5.2046,-11.95831,-1.44,-2.3,-1.45,2023-08-04T00:00:00,2007-05-25T00:00:00,5/25/2007,1180051200,2023-07-13T00:00:00
43,ECAT,-0.1133,8.46,9.54,0.125,9.73,25,Morningstar US CEF Global Allocation,16,BlackRock,True,15.73,0.11,17.74,2023-08-04T00:00:00,09262F100,BlackRock ESG Capital Allocation Term,2023-08-04,ECAT,Hybrid-Global Allocation,0.47000000000000003,1610.473,,Monthly,0.11617000000000001,0.125,20.0,4.1412,,2.96,1.28,,1816.261,True,True,True,False,True,True,,,,,,14.24,26.07,,,16.18,3537040,,,,,3.75,,14.66324,-15.02795,1.42,1.31,1.12,2023-08-04T00:00:00,2021-09-27T00:00:00,9/27/2021,1632700800,2023-07-13T00:00:00
44,FRA,-0.053099999999999994,10.65,11.25,0.11702,11.74,19,Morningstar US CEF Senior Loans,16,BlackRock,False,12.48,0.12,13.18,2023-08-04T00:00:00,09255X100,BlackRock Floating Rate Inc Strategies,2023-08-04,XFRAX,Fixed Income - Taxable-Senior Loans,24.04,439.698,-0.184,Monthly,0.49920000000000003,0.11702,20.0,8.3499,,,2.17,,611.36,True,True,True,False,False,False,,6.9,10.87,4.3,5.54,9.04,17.59,,,11.68,1280670,,,,,,,11.77061,-9.24651,2.02,1.9100000000000001,2.33,2023-08-04T00:00:00,2003-10-31T00:00:00,10/31/2003,1067558400,2023-07-13T00:00:00
45,BGT,-0.0633,10.65,11.37,0.11358,11.83,19,Morningstar US CEF Senior Loans,16,BlackRock,False,11.99,0.05,12.8,2023-08-04T00:00:00,091941104,Blackrock Floating Rate Income,2023-08-04,XBGTX,Fixed Income - Taxable-Senior Loans,24.12,268.224,-0.154,Monthly,0.48516000000000004,0.11358,20.0,8.3713,,,2.2,,377.344,True,True,True,False,False,False,,6.92,10.36,4.38,5.34,9.15,15.94,,,10.18,819620,,,,,,,11.32818,-10.01203,2.2800000000000002,2.18,2.52,2023-08-04T00:00:00,2004-08-30T00:00:00,8/30/2004,1093824000,2023-07-13T00:00:00
46,BME,-0.0529,6.09,6.43,0.213,5.24,8,Morningstar US CEF Sector Equity,16,BlackRock,True,39.75,-0.07,41.97,2023-08-04T00:00:00,09250W107,BlackRock Health Sciences,2023-08-04,XBMEX,Equity-Sector Equity,0.12,550.956,,Monthly,0.05804,0.213,25.0,,,,1.07,,582.402,True,False,False,False,True,False,,6.01,3.58,8.67,6.11,1.9100000000000001,-4.79,,,-2.88,312210,,,,,,,41.79011,-1.02542,-1.53,-0.65,-1.04,2023-08-04T00:00:00,2005-03-28T00:00:00,3/28/2005,1111968000,2023-07-13T00:00:00
47,BMEZ,-0.12210000000000001,9.48,10.8,0.145,5.2,8,Morningstar US CEF Sector Equity,16,BlackRock,False,16.11,-0.16,18.35,2023-08-04T00:00:00,09260E105,BlackRock Health Sciences Term Trust,2023-08-04,XBMZX,Equity-Sector Equity,0.09,1765.609,,Monthly,-0.07793,0.145,20.0,,,,1.32,,2012.937,True,True,True,False,False,True,,-1.46,-2.56,,,5.99,12.74,,,7.14,3580520,,,,,,,16.05427,-14.70425,1.75,2.56,1.71,2023-08-04T00:00:00,2020-01-29T00:00:00,1/29/2020,1580256000,2023-07-13T00:00:00
48,BKT,-0.0274,8.53,8.77,0.0882,-8.68,15,Morningstar US CEF Investment Grade,16,BlackRock,False,12.07,0.13,12.41,2023-08-04T00:00:00,09247F209,BlackRock Income,2023-08-04,XBKTX,Fixed Income - Taxable-Investment Grade,30.45,257.143,-0.055,Monthly,0.22054,0.0882,10.0,4.2826,,12.7,1.6400000000000001,,380.15,True,False,True,False,False,False,,-5.96,-6.25,-1.03,0.32,1.03,3.13,,,-8.55,580330,,,88.5729,,,5.51,12.639,-4.12894,0.12,2.22,1.6600000000000001,2023-08-04T00:00:00,1988-08-01T00:00:00,8/1/1988,586396800,2023-07-13T00:00:00
49,BIGZ,-0.14300000000000002,8.9,10.38,0.06999999999999999,1.63,10,Morningstar US CEF US Equity,16,BlackRock,True,8.09,0.0,9.44,2023-08-04T00:00:00,09260Q108,BlackRock Innovat and Growth Term Trust,2023-08-04,XBIGX,Equity-U.S. Equity,0.01,1857.999,,Monthly,-0.06081,0.06999999999999999,20.0,,,,1.36,,2168.232,True,True,True,False,True,True,,,,,,15.74,28.57,,,6.02,10479140,,,,,,,7.5859000000000005,-18.25989,1.5899999999999999,1.88,1.35,2023-08-04T00:00:00,2021-03-26T00:00:00,3/26/2021,1616716800,2023-07-13T00:00:00
50,BKN,-0.1128,3.69,4.15,0.0395,-0.4,21,Morningstar US CEF Municipal,17,BlackRock Advisors,False,11.41,-0.04,12.86,2023-08-04T00:00:00,09247D105,BlackRock Invest Qual Muni,2023-08-04,XBKNX,Fixed Income - Municipal-Municipal,38.76,201.036,0.112,Monthly,0.2787,0.0395,15.0,4.7265,,,2.32,,370.01,True,False,False,False,False,False,,-2.55,-6.86,1.6,1.3,5.29,3.22,,,-15.77,644840,12.52,,95.044,,11.8,,12.27833,-5.55644,-0.66,1.0,-0.14,2023-08-04T00:00:00,1993-02-26T00:00:00,2/26/1993,730684800,2023-07-13T00:00:00
51,BLW,-0.0337,8.62,8.92,0.09809999999999999,5.41,16,Morningstar US CEF Limited Duration,16,BlackRock,False,13.2,0.17,13.66,2023-08-04T00:00:00,09249W101,BlackRock Limited Duration Income,2023-08-04,XBLWX,Fixed Income - Taxable-Limited Duration,36.1,471.389,-0.133,Monthly,0.48411,0.09809999999999999,20.0,6.7698,,,2.04,,763.455,True,True,True,False,False,False,,2.12,4.78,3.33,5.47,7.14,7.04,,,7.83,829580,,,92.411,,,,13.0458,-4.70288,0.74,2.34,0.79,2023-08-04T00:00:00,2003-07-28T00:00:00,7/28/2003,1059350400,2023-07-13T00:00:00
52,BTA,-0.0466,5.17,5.43,0.0435,-2.14,21,Morningstar US CEF Municipal,16,BlackRock,False,9.62,0.12,10.09,2023-08-04T00:00:00,09250B103,BlackRock Long-Term Muni Advantage,2023-08-04,XBTAX,Fixed Income - Municipal-Municipal,39.41,129.272,0.042,Monthly,0.24841,0.0435,15.0,5.019,,,2.31,,223.762,True,False,False,False,False,False,,-1.62,-3.59,1.51,2.29,5.5,6.5,,,-15.14,467010,9.2,,93.2002,,13.64,,9.89714,-3.87251,-0.18,1.49,0.55,2023-08-04T00:00:00,2006-02-23T00:00:00,2/23/2006,1140652800,2023-07-13T00:00:00
53,BIT,0.0347,10.3,9.96,0.12369999999999999,4.49,17,Morningstar US CEF Multi-Sector,16,BlackRock,False,14.91,0.14,14.41,2023-08-04T00:00:00,09258A107,BlackRock Multi-Sector Income Trust,2023-08-04,XBITX,Fixed Income - Taxable-Multi-Sector,33.85,562.486,-0.508,Monthly,0.43824,0.12369999999999999,20.0,5.5182,,,1.9900000000000002,,821.826,True,True,True,False,False,False,,4.32,9.11,3.46,6.24,4.76,11.6,,,7.12,961930,7.97,,91.3129,,,,14.81305,0.31770000000000004,1.35,2.91,2.76,2023-08-04T00:00:00,2013-02-25T00:00:00,2/25/2013,1361750400,2023-07-13T00:00:00
54,BYM,-0.11869999999999999,3.68,4.18,0.038,-2.25,21,Morningstar US CEF Municipal,16,BlackRock,False,10.91,0.04,12.38,2023-08-04T00:00:00,092479104,BlackRock Muni Inc Qty Trust,2023-08-04,XBYMX,Fixed Income - Municipal-Municipal,37.12,288.263,0.046,Monthly,0.25411,0.038,15.0,4.7472,,,1.6800000000000002,,520.235,True,False,False,False,False,False,,-2.74,-3.81,1.29,1.17,4.64,1.28,,,-11.98,810620,7.65,,94.699,,11.59,,11.40527,-9.55074,-0.63,0.5700000000000001,-0.09,2023-08-04T00:00:00,2002-10-31T00:00:00,10/31/2002,1036022400,2023-07-13T00:00:00
55,MUA,-0.09179999999999999,4.42,4.86,0.0405,-4.32,21,Morningstar US CEF Municipal,16,BlackRock,False,9.99,0.04,11.0,2023-08-04T00:00:00,09254J102,BlackRock Muniassets,2023-08-04,XMUAX,Fixed Income - Municipal-Municipal,31.92,386.249,-0.004,Monthly,0.25666,0.0405,15.0,5.0525,,,1.67,,624.721,True,False,False,False,False,False,,-2.12,-5.48,0.51,-0.03,3.04,-2.71,,,-12.86,1179620,15.93,,87.7924,,13.01,,10.63102,-7.00763,-0.58,0.7000000000000001,-0.24,2023-08-04T00:00:00,1993-06-25T00:00:00,6/25/1993,740966400,2023-07-13T00:00:00
56,BTT,-0.1096,2.91,3.27,0.0564,-0.01,21,Morningstar US CEF Municipal,16,BlackRock,False,20.72,0.08,23.27,2023-08-04T00:00:00,09257P105,BlackRock Municipal 2030 Target Term,2023-08-04,XBTTX,Fixed Income - Municipal-Municipal,33.31,1460.875,0.148,Monthly,0.31347,0.0564,25.0,4.5902,,,1.17,,2459.987,True,False,False,False,False,True,,-0.78,-2.4,2.94,2.81,2.9,0.47000000000000003,,,-8.25,1224190,8.96,,101.0829,,6.31,,21.37337,-8.66623,-1.16,-0.06,-0.71,2023-08-04T00:00:00,2012-08-29T00:00:00,8/29/2012,1346198400,2023-07-13T00:00:00
57,BFK,-0.1398,3.22,3.74,0.0305,-0.64,21,Morningstar US CEF Municipal,16,BlackRock,False,9.78,-0.01,11.37,2023-08-04T00:00:00,09248F109,BlackRock Municipal Income,2023-08-04,XBFKX,Fixed Income - Municipal-Municipal,38.46,440.502,0.067,Monthly,0.20606,0.0305,15.0,4.89,,,2.32,,832.166,True,False,False,False,False,False,,-2.75,-7.45,0.89,-0.27,5.76,2.76,,,-6.27,1397950,12.89,,97.9916,,12.71,,10.06676,-11.86069,-0.9,0.6900000000000001,-0.33,2023-08-04T00:00:00,2001-07-27T00:00:00,7/27/2001,996192000,2023-07-13T00:00:00
58,MUI,-0.1358,3.17,3.66,0.033999999999999996,0.53,21,Morningstar US CEF Municipal,16,BlackRock,False,11.14,0.0,12.89,2023-08-04T00:00:00,09253X102,BlackRock Municipal Income Fund Inc,2023-08-04,XMUIX,Fixed Income - Municipal-Municipal,40.61,819.671,0.091,Monthly,0.2405,0.033999999999999996,15.0,4.7326,,,2.25,,1597.002,True,False,False,False,False,False,,-2.21,-2.77,1.21,1.58,5.15,3.34,,,-4.0,2053540,13.17,,101.096,,11.33,,11.43609,-11.84573,-0.93,-0.08,-0.65,2023-08-04T00:00:00,2003-08-01T00:00:00,8/1/2003,1059696000,2023-07-13T00:00:00
59,BLE,-0.1359,3.47,4.01,0.033999999999999996,-0.09,21,Morningstar US CEF Municipal,16,BlackRock,False,10.17,0.01,11.77,2023-08-04T00:00:00,09249N101,BlackRock Municipal Income II,2023-08-04,XBLEX,Fixed Income - Municipal-Municipal,39.25,496.05,0.062,Monthly,0.23187,0.033999999999999996,15.0,4.8504000000000005,,,1.74,,944.975,True,False,False,False,False,False,,-2.46,-8.14,0.91,-0.34,5.98,3.5300000000000002,,,-7.17,1337730,14.37,,97.7279,,12.11,,10.47441,-11.58191,-0.86,1.2,-0.25,2023-08-04T00:00:00,2002-07-30T00:00:00,7/30/2002,1027987200,2023-07-13T00:00:00
60,MHD,-0.1341,3.21,3.71,0.0355,-1.3599999999999999,21,Morningstar US CEF Municipal,16,BlackRock,False,11.49,0.01,13.27,2023-08-04T00:00:00,09253N104,BlackRock Muniholdings,2023-08-04,XMHDX,Fixed Income - Municipal-Municipal,37.61,613.069,0.004,Monthly,0.24892,0.0355,15.0,4.7828,,,2.18,,1134.886,True,False,False,False,False,False,,-3.13,-5.03,0.63,-0.75,5.16,-0.31,,,-7.17,1432380,13.05,,96.9829,,12.09,,11.84412,-11.55632,-0.7000000000000001,1.75,0.03,2023-08-04T00:00:00,1997-05-02T00:00:00,5/2/1997,862531200,2023-07-13T00:00:00
61,MUC,-0.1427,3.26,3.8,0.033499999999999995,-1.83,22,Morningstar US CEF Municipal-CA,16,BlackRock,False,10.57,-0.02,12.33,2023-08-04T00:00:00,09254L107,BlackRock MuniHoldings CA Qty,2023-08-04,XMUCX,Fixed Income - Municipal-Municipal - CA,38.24,1021.903,0.07100000000000001,Monthly,0.21885000000000002,0.033499999999999995,15.0,4.5138,,,1.69,,1930.058,True,False,False,False,False,False,,-3.44,-5.44,0.56,0.63,3.9,3.29,,,-9.94,2672260,7.02,,99.0551,,12.28,,10.99891,-12.23331,-0.64,1.01,-0.02,2023-08-04T00:00:00,1998-02-27T00:00:00,2/27/1998,888537600,2023-07-13T00:00:00
62,MUJ,-0.1366,3.51,4.07,0.0375,0.04,24,Morningstar US CEF Municipal-Single State,16,BlackRock,False,11.06,0.02,12.81,2023-08-04T00:00:00,09254X101,BlackRock MuniHoldings NJ Qty,2023-08-04,XMUJX,Fixed Income - Municipal-Municipal - Single-State,38.68,600.017,0.085,Monthly,0.25301,0.0375,15.0,4.769,,,1.74,,1133.35,True,False,False,False,False,False,,-1.8399999999999999,-2.92,1.27,2.08,4.75,3.61,,,-12.22,1312220,13.36,,97.9486,,10.16,,11.54146,-10.24789,-0.68,1.21,0.16,2023-08-04T00:00:00,1998-03-11T00:00:00,3/11/1998,889574400,2023-07-13T00:00:00
63,MHN,-0.1406,3.4,3.96,0.033499999999999995,-0.05,23,Morningstar US CEF Municipal-NY,16,BlackRock,False,10.15,-0.06,11.81,2023-08-04T00:00:00,09255C106,BlackRock MuniHoldings NY Qty,2023-08-04,XMHNX,Fixed Income - Municipal-Municipal - NY,41.26,312.755,0.064,Monthly,0.21963,0.033499999999999995,15.0,4.6589,,,1.7000000000000002,,619.519,True,False,False,False,False,False,,-3.14,-4.87,0.66,0.87,5.57,4.02,,,-3.03,626630,12.12,,99.9463,,12.79,,10.35508,-12.999460000000001,-0.62,0.55,-0.05,2023-08-04T00:00:00,1997-09-19T00:00:00,9/19/1997,874627200,2023-07-13T00:00:00
64,MUE,-0.1399,3.1,3.61,0.028999999999999998,-1.96,21,Morningstar US CEF Municipal,16,BlackRock,False,9.65,0.0,11.22,2023-08-04T00:00:00,09254C107,BlackRock MuniHoldings Qty II,2023-08-04,XMUEX,Fixed Income - Municipal-Municipal,37.76,217.374,0.037,Monthly,0.21112,0.028999999999999998,15.0,4.7705,,,1.69,,406.102,True,False,False,False,False,False,,-2.86,-4.58,0.84,0.24,3.96,1.94,,,-9.52,687310,24.32,,99.1186,,9.4,,10.09943,-10.96449,-0.8,0.78,-0.25,2023-08-04T00:00:00,1999-02-26T00:00:00,2/26/1999,919987200,2023-07-13T00:00:00
65,MVF,-0.13699999999999998,3.26,3.77,0.020999999999999998,-2.08,21,Morningstar US CEF Municipal,16,BlackRock,False,6.68,0.01,7.74,2023-08-04T00:00:00,09253R105,BlackRock Munivest,2023-08-04,XMVFX,Fixed Income - Municipal-Municipal,36.28,432.514,0.008,Monthly,0.13474,0.020999999999999998,10.0,4.5757,,,1.58,,786.471,True,False,False,False,False,False,,-2.76,-4.18,0.85,-0.43,4.79,-0.46,,,-8.83,1610440,10.17,,97.6421,,,,6.8728,-11.95894,-0.79,1.4,-0.17,2023-08-04T00:00:00,1988-09-23T00:00:00,9/23/1988,590976000,2023-07-13T00:00:00
66,MVT,-0.1404,3.14,3.65,0.0315,-0.68,21,Morningstar US CEF Municipal,16,BlackRock,False,10.35,-0.06,12.04,2023-08-04T00:00:00,09253T101,BlackRock Munivest II,2023-08-04,XMVTX,Fixed Income - Municipal-Municipal,39.56,220.745,0.036000000000000004,Monthly,0.21258,0.0315,15.0,4.764,,,2.26,,424.866,True,False,False,False,False,False,,-2.73,-5.09,0.96,-0.64,5.98,4.21,,,-7.7,561900,8.86,,98.3266,,13.5,,10.63706,-11.92194,-0.87,0.48,-0.31,2023-08-04T00:00:00,1993-03-29T00:00:00,3/29/1993,733363200,2023-07-13T00:00:00
67,MYD,-0.12869999999999998,3.71,4.26,0.0365,-0.66,21,Morningstar US CEF Municipal,16,BlackRock,False,10.29,-0.01,11.81,2023-08-04T00:00:00,09253W104,BlackRock Muniyield,2023-08-04,XMYDX,Fixed Income - Municipal-Municipal,36.04,481.989,-0.008,Monthly,0.23434,0.0365,15.0,4.7821,,,1.87,,864.832,True,False,False,False,False,False,,-2.5700000000000003,-5.16,1.05,-0.1,5.58,3.4,,,-6.18,1265290,10.9,,97.522,,12.61,,10.53069,-11.68127,-0.62,1.57,0.11,2023-08-04T00:00:00,1991-11-29T00:00:00,11/29/1991,691372800,2023-07-13T00:00:00
68,MIY,-0.139,3.27,3.8,0.034499999999999996,-0.84,24,Morningstar US CEF Municipal-Single State,16,BlackRock,False,10.9,0.02,12.66,2023-08-04T00:00:00,09254V105,BlackRock MuniYield MI Quality,2023-08-04,XMIYX,Fixed Income - Municipal-Municipal - Single-State,40.21,321.553,0.07200000000000001,Monthly,0.21792,0.034499999999999996,15.0,4.7612,,,1.6600000000000001,,624.654,True,False,False,False,False,False,,-2.61,-3.68,1.1,1.54,4.15,2.54,,,-15.15,673530,18.94,,101.1927,,10.97,,11.57685,-9.444890000000001,-0.72,0.75,-0.18,2023-08-04T00:00:00,1992-10-30T00:00:00,10/30/1992,720403200,2023-07-13T00:00:00
69,MYN,-0.1351,3.32,3.83,0.0315,0.08,23,Morningstar US CEF Municipal-NY,16,BlackRock,False,9.86,-0.02,11.4,2023-08-04T00:00:00,09255E102,BlackRock MuniYield NY Quality,2023-08-04,XMYNX,Fixed Income - Municipal-Municipal - NY,37.89,385.99,0.069,Monthly,0.20713,0.0315,15.0,4.622,,,1.59,,718.532,True,False,False,False,False,False,,-3.08,-4.57,0.71,1.04,5.58,5.2,,,-3.9699999999999998,926930,11.44,,99.2171,,12.22,,9.99025,-13.02351,-0.29,0.78,0.44,2023-08-04T00:00:00,1992-02-28T00:00:00,2/28/1992,699235200,2023-07-13T00:00:00
70,MPA,-0.10550000000000001,3.19,3.56,0.033999999999999996,-2.52,24,Morningstar US CEF Municipal-Single State,16,BlackRock,False,11.45,0.03,12.8,2023-08-04T00:00:00,09255G107,BlackRock MuniYield PA Quality,2023-08-04,XMPAX,Fixed Income - Municipal-Municipal - Single-State,36.43,150.526,0.039,Monthly,0.21183000000000002,0.033999999999999996,15.0,4.6279,,,1.63,,264.698,True,False,True,False,False,False,,-2.85,-1.85,0.88,1.8900000000000001,3.48,8.39,,,-10.09,350580,5.82,,98.2208,,11.3,,11.57364,-11.08141,0.12,0.6,1.06,2023-08-04T00:00:00,1992-10-30T00:00:00,10/30/1992,720403200,2023-07-13T00:00:00
71,MYI,-0.1153,3.9699999999999998,4.49,0.0405,-0.06,21,Morningstar US CEF Municipal,16,BlackRock,False,10.82,0.08,12.23,2023-08-04T00:00:00,09254E103,BlackRock MuniYield Qty III,2023-08-04,XMYIX,Fixed Income - Municipal-Municipal,39.76,737.39,0.04,Monthly,0.23918,0.0405,15.0,5.0273,,,1.55,,1383.56,True,False,False,False,False,False,,-1.98,-2.03,1.8599999999999999,2.24,4.88,1.85,,,-4.8,1861310,7.02,,99.4747,,,,11.00061,-10.88421,-0.35000000000000003,1.42,0.44,2023-08-04T00:00:00,1992-04-13T00:00:00,4/13/1992,703123200,2023-07-13T00:00:00
72,MQY,-0.1094,4.05,4.55,0.0435,-0.56,21,Morningstar US CEF Municipal,16,BlackRock,False,11.48,0.04,12.89,2023-08-04T00:00:00,09254F100,BlackRock Muniyield Quality,2023-08-04,XMQYX,Fixed Income - Municipal-Municipal,36.99,840.826,0.060000000000000005,Monthly,0.28587,0.0435,15.0,4.8245000000000005,,,1.9,,1498.358,True,False,False,False,False,False,,-2.65,-5.3,1.51,1.73,5.16,4.98,,,-5.17,1930480,8.87,,96.9003,,11.28,,11.70167,-10.25025,-0.31,1.53,0.47000000000000003,2023-08-04T00:00:00,1992-06-26T00:00:00,6/26/1992,709516800,2023-07-13T00:00:00
73,MQT,-0.1286,3.67,4.22,0.034999999999999996,-0.75,21,Morningstar US CEF Municipal,16,BlackRock,False,9.96,0.03,11.43,2023-08-04T00:00:00,09254G108,BlackRock Muniyield Quality II,2023-08-04,XMQTX,Fixed Income - Municipal-Municipal,36.44,224.962,0.055,Monthly,0.23403000000000002,0.034999999999999996,15.0,4.8870000000000005,,,2.2,,406.168,True,False,False,False,False,False,,-2.48,-4.27,1.49,1.26,4.93,1.9500000000000002,,,-10.82,490030,8.99,,98.71,,11.53,,10.42919,-9.73402,-0.63,1.82,-0.03,2023-08-04T00:00:00,1992-08-28T00:00:00,8/28/1992,714960000,2023-07-13T00:00:00
74,BNY,-0.1411,3.13,3.65,0.0305,-0.01,23,Morningstar US CEF Municipal-NY,18,BlackRock Advisors LLC,False,10.04,-0.07,11.69,2023-08-04T00:00:00,09248L106,BlackRock NY Municipal Income,2023-08-04,XBNYX,Fixed Income - Municipal-Municipal - NY,39.88,246.227,0.105,Monthly,0.21089,0.0305,15.0,4.6248000000000005,,,1.78,,476.882,True,False,False,False,False,False,,-3.12,-5.51,0.37,0.59,5.86,5.05,,,-5.85,624130,11.0,,99.08,,13.37,,10.31002,-12.48628,-0.59,1.23,-0.04,2023-08-04T00:00:00,2001-07-27T00:00:00,7/27/2001,996192000,2023-07-13T00:00:00
75,BCX,-0.1166,5.71,6.46,0.0518,13.52,8,Morningstar US CEF Sector Equity,16,BlackRock,True,9.62,0.01,10.89,2023-08-04T00:00:00,09257A108,BlackRock Resources&amp;Commodities Strategy,2023-08-04,XBCRX,Equity-Sector Equity,1.2,841.928,,Monthly,0.14902,0.0518,20.0,,,,1.05,,953.076,True,True,True,False,True,False,,20.24,22.78,7.83,8.7,2.77,2.59,,,14.36,2908930,,,,,,,9.50143,-12.63831,0.6900000000000001,2.06,1.19,2023-08-04T00:00:00,2011-03-29T00:00:00,3/29/2011,1301356800,2023-07-13T00:00:00
76,BSTZ,-0.1445,9.02,10.54,0.1613,1.5,8,Morningstar US CEF Sector Equity,16,BlackRock,False,18.36,-0.11,21.46,2023-08-04T00:00:00,09260K101,BlackRock Science and Technology Term,2023-08-04,XBSZX,Equity-Sector Equity,0.06,1433.489,,Monthly,-0.12841,0.1613,20.0,,,,1.33,,1675.527,True,True,True,False,False,True,,0.12,-0.86,,,19.33,27.75,,,-1.75,3223580,,,,,,,17.86307,-15.13283,0.3,1.32,0.31,2023-08-04T00:00:00,2019-06-26T00:00:00,6/26/2019,1561507200,2023-07-13T00:00:00
77,BST,-0.0029,8.82,8.85,0.25,5.86,8,Morningstar US CEF Sector Equity,16,BlackRock,True,33.91,-0.17,34.01,2023-08-04T00:00:00,09258G104,BlackRock Science and Technology Trust,2023-08-04,XBSTX,Equity-Sector Equity,0.07,1119.03,,Monthly,-0.11613,0.25,20.0,,,,1.11,,1123.155,True,True,False,False,True,False,,2.52,3.25,11.06,9.76,26.44,30.65,,,3.7800000000000002,1273140,,,,,,,32.29871,0.5979300000000001,-0.41000000000000003,-0.8300000000000001,-1.15,2023-08-04T00:00:00,2014-10-29T00:00:00,10/29/2014,1414540800,2023-07-13T00:00:00
78,BBN,-0.0816,6.41,6.98,0.0929,-3.04,20,Morningstar US CEF Taxable Muni,16,BlackRock,False,15.98,0.16,17.4,2023-08-04T00:00:00,09248X100,BlackRock Taxable Municipal Bond Trust,2023-08-04,XBBNX,Fixed Income - Taxable-Taxable Muni,34.4,987.35,0.077,Monthly,0.50852,0.0929,20.0,5.9084,,,1.84,,1638.839,True,False,False,False,False,False,,-5.7,-9.16,0.84,0.46,5.98,1.43,,,-10.31,2137060,0.9800000000000001,,104.3725,,,9.4,17.44927,-2.5538600000000002,-1.62,-0.96,-1.53,2023-08-04T00:00:00,2010-08-27T00:00:00,8/27/2010,1282867200,2023-07-13T00:00:00
79,BUI,0.008100000000000001,6.5,6.45,0.121,6.59,8,Morningstar US CEF Sector Equity,16,BlackRock,True,22.52,-0.14,22.34,2023-08-04T00:00:00,09248D104,"BlackRock Util, Infra &amp; Power Opp",2023-08-04,XBUIX,Equity-Sector Equity,0.05,501.643,,Monthly,0.11798,0.121,20.0,,,,1.08,,497.859,True,True,True,False,True,False,,9.19,9.57,9.46,9.25,7.13,15.8,,,7.76,509150,,,,,,,22.18681,-1.61203,0.85,1.06,0.77,2023-08-04T00:00:00,2011-11-23T00:00:00,11/23/2011,1322006400,2023-07-13T00:00:00
80,BHV,-0.11380000000000001,2.64,2.98,0.0265,-3.68,24,Morningstar US CEF Municipal-Single State,16,BlackRock,False,10.67,0.02,12.04,2023-08-04T00:00:00,092481100,BlackRock VA Municipal Bond,2023-08-04,XBHVX,Fixed Income - Municipal-Municipal - Single-State,41.12,17.196,0.024,Monthly,0.19348,0.0265,15.0,4.6789000000000005,,,2.6,,32.957,True,False,False,False,False,False,,-3.92,-7.96,-0.09,-4.9,3.45,-3.2,,,-22.69,42530,15.73,,99.1074,,11.85,,11.49442,-6.94891,-0.5700000000000001,3.55,0.38,2023-08-04T00:00:00,2002-04-30T00:00:00,4/30/2002,1020124800,2023-07-13T00:00:00
